Row ID,Projected Annual Salary
252107,$96948.97
232634,$85169.52
209048,$78237.36
270402,$42532.56
204654,$139875.12
188256,$48003.12
177912,$69446.88
203915,$74583.36
247678,$140564.16
191996,$114318.00
252748,$106743.52
275847,$101998.80
263643,$102040.56
235390,$143946.72
234875,$67191.84
228105,$78383.52
241864,$52408.80
237923,$89705.70
246573,$117431.21
224227,$79302.24
280476,$81682.56
239866,$69157.54
233596,$111624.48
223375,$92665.44
237125,$82017.39
259355,$70386.48
268259,$31320.00
196880,$102097.46
195074,$111499.20
183417,$97252.33
234905,$73560.24
199946,$113211.36
276816,$130792.32
253307,$103585.68
180578,$65863.87
223529,$99075.60
247341,$127409.76
232936,$80680.32
183687,$60552.00
272859,$56417.76
216149,$47063.52
274624,$114213.60
190300,$79594.56
190978,$182574.72
280325,$99075.60
189550,$61115.76
199864,$125802.00
264760,$55332.00
217057,$94502.88
235612,$166518.00
185706,$84188.16
196482,$101017.44
284242,$83728.80
221584,$68528.16
256845,$108423.84
277654,$115236.72
178834,$38857.68
262425,$73915.20
276113,$63892.80
208032,$60760.80
254467,$104504.40
177991,$0.00
259392,$59633.28
263535,$55115.11
243076,$64707.12
271977,$74833.92
179255,$72349.20
264202,$75606.48
183235,$92330.61
213582,$31320.00
224822,$191052.00
220526,$104587.92
178763,$102231.61
241001,$94502.88
283339,$129894.48
183009,$92330.61
213868,$47502.00
206073,$44223.84
271345,$32803.52
265184,$66001.68
263786,$72520.16
216226,$121709.52
238084,$94478.27
232675,$68298.48
281524,$113169.60
250207,$98365.68
197423,$98365.68
267352,$36289.44
204295,$100307.52
283702,$171299.52
189740,$31988.16
185230,$79224.69
185182,$77453.61
244984,$38857.68
177250,$52884.60
203701,$42783.12
234157,$167191.38
175761,$51869.84
177073,$65576.51
245968,$99886.27
214046,$31445.28
219809,$68904.00
176630,$90118.08
256290,$94502.88
218441,$56584.80
254509,$98720.64
252988,$108701.28
274903,$77047.20
245783,$64707.12
176702,$85044.24
278992,$74646.00
245330,$45956.88
191419,$108262.80
239630,$69116.53
209826,$66001.68
201042,$59615.01
233354,$34911.36
196939,$98723.77
263104,$45956.88
255132,$129476.88
183150,$85097.19
201242,$110476.08
210185,$60844.32
230788,$59896.89
185412,$67386.47
277382,$126804.24
267142,$36289.44
187202,$77256.00
217811,$90055.44
270865,$31445.28
246124,$102541.68
189471,$110730.29
270231,$53452.80
249097,$95998.93
201748,$102771.36
260657,$94502.88
206890,$61115.76
237390,$78758.61
219656,$65333.52
255403,$110350.80
182313,$108174.06
202061,$140668.56
222839,$95839.20
224448,$81348.48
236305,$29294.64
184426,$82621.41
264994,$72808.56
187024,$27812.16
175723,$49299.51
236213,$138309.12
245620,$91976.40
220830,$78446.16
190571,$111624.48
225080,$69634.80
266592,$31320.00
238120,$97252.33
244752,$83582.64
185692,$138309.12
262526,$73915.20
193874,$94168.80
204873,$64707.12
278300,$74875.68
275868,$125676.72
255090,$119623.61
254103,$106383.60
229716,$94502.88
261844,$41843.52
254838,$116510.40
268174,$31320.00
258260,$73604.35
262590,$73915.20
209877,$73518.48
224841,$95275.44
263291,$69906.24
215488,$87556.37
208503,$116468.64
260602,$94210.56
235252,$200525.78
193501,$91078.56
196758,$83123.28
234099,$162944.13
249987,$91078.56
283293,$92665.44
213254,$31320.00
268303,$34452.00
193340,$77423.04
270317,$0.00
222225,$104546.16
223754,$130792.32
279438,$97405.20
191480,$108262.80
221753,$151567.92
206948,$64540.08
277459,$117679.68
283982,$118577.52
196327,$108555.12
192175,$127219.23
245677,$87132.24
241214,$100448.46
198368,$99639.36
212916,$34452.00
269102,$31320.00
257622,$101265.65
284637,$101581.20
273087,$31320.00
175552,$48014.60
263843,$100405.40
239481,$80652.73
214419,$31445.28
239360,$84258.26
203430,$111624.48
214617,$31445.28
175462,$94440.24
177580,$62431.72
174266,$90118.08
243617,$68131.44
203820,$64707.12
187790,$50070.50
263827,$84250.80
175670,$50584.67
252957,$101518.56
212115,$34452.00
230076,$51869.84
274048,$63913.68
177322,$86819.04
218704,$70386.48
217325,$63913.68
191555,$97238.16
213503,$31320.00
174295,$38920.32
282059,$70386.48
257127,$84605.76
267332,$36289.44
274580,$84856.32
206747,$73915.20
211548,$36289.44
245301,$111624.48
208515,$53678.30
205902,$100307.52
213361,$30046.32
248731,$93730.32
248643,$73372.32
268641,$31320.00
216787,$34974.00
243427,$43326.00
247496,$127409.76
196823,$97467.84
197775,$96277.68
195117,$82329.84
217584,$41029.20
193897,$91955.52
245771,$64707.12
267073,$39880.80
230671,$105978.53
195687,$93730.32
266560,$31320.00
237530,$175574.70
194146,$96590.88
206058,$56396.88
256159,$53850.04
281282,$88385.04
246285,$108262.80
204419,$76399.92
257252,$59432.57
187279,$77256.00
183587,$122623.02
176366,$57988.46
221426,$106634.16
279307,$125676.72
255848,$119538.00
283897,$89136.72
184940,$70432.71
176300,$52241.76
212645,$34452.00
254167,$101435.56
196393,$91078.56
230279,$46729.44
223500,$75794.40
246631,$114318.00
284057,$87132.24
195047,$91078.56
236882,$93187.44
213828,$41760.00
278939,$96110.64
273274,$34974.00
219469,$85190.40
181041,$34911.36
238860,$82759.37
211684,$36289.44
269927,$31320.00
182347,$69452.10
259413,$97037.45
263085,$42994.27
273256,$34974.00
263370,$127743.84
219320,$63892.80
212458,$31320.00
216473,$34974.00
268679,$31320.00
175255,$82350.72
205807,$94986.51
210361,$38857.68
222835,$89951.04
223302,$168856.56
196307,$86297.04
273470,$34974.00
257819,$83373.84
201812,$83540.88
268361,$31320.00
216411,$102312.00
283770,$71597.52
244931,$71825.11
234516,$94502.88
188203,$74729.52
275580,$66669.84
272332,$67274.84
282602,$114881.76
258831,$46312.62
180321,$88468.56
175685,$49299.51
265837,$31445.28
280000,$75731.76
244947,$80137.44
201640,$77256.00
254907,$110350.80
184677,$82766.83
174348,$38920.32
209470,$41029.20
278767,$130792.32
283623,$99054.72
210311,$38857.68
255643,$119538.00
226491,$116781.84
194493,$96152.40
257036,$94502.88
219293,$84355.20
209733,$96131.52
240592,$64707.12
232358,$31612.32
180908,$62493.84
257977,$70323.84
230573,$56853.63
260515,$70657.92
269155,$31320.00
177126,$68266.12
271279,$31445.28
260203,$39985.20
275048,$64874.16
252443,$93510.30
211480,$36289.44
256648,$68653.44
226705,$99054.72
225634,$82977.12
266587,$31320.00
266464,$31320.00
262760,$158249.52
275908,$126971.28
184013,$67263.43
253784,$99813.71
268223,$31320.00
265908,$31445.28
253105,$110222.39
221203,$97968.96
227145,$70386.48
208443,$79595.08
246200,$106174.80
204684,$85440.96
185726,$148540.32
250565,$93730.32
261596,$171654.48
239647,$83039.01
281502,$122523.84
193179,$69467.76
217542,$47439.36
189850,$122315.04
227572,$71451.36
195367,$91955.52
218344,$64874.16
277545,$126804.24
213753,$53452.80
246177,$108262.80
269037,$31320.00
205570,$100516.32
246340,$110956.32
258336,$71825.11
265600,$52408.80
252597,$103961.52
178562,$64707.12
246149,$108262.80
263302,$60760.80
254740,$116324.57
224074,$74875.68
178958,$94502.88
251222,$98595.36
250842,$109077.12
193329,$57420.00
272948,$100516.32
257277,$90509.32
204325,$42887.52
203265,$64707.12
209508,$55332.00
246450,$108262.80
237743,$88266.47
196696,$96900.17
178293,$100516.32
220451,$66586.32
204612,$69906.24
216454,$59361.84
191921,$114318.00
237408,$76521.47
250710,$91078.56
268058,$34452.00
285077,$63099.36
227537,$99514.08
240137,$75958.46
230219,$50584.67
223128,$88405.92
282147,$70386.48
253528,$101706.48
232112,$56396.88
199300,$100766.88
219438,$85190.40
272465,$67274.84
180255,$132212.16
204808,$121709.52
208371,$65358.32
249630,$93730.32
278787,$77360.40
200433,$136680.48
263277,$77804.62
254210,$96277.68
265840,$31445.28
264050,$53678.30
188296,$52408.80
284890,$82350.72
211780,$21506.40
280922,$74875.68
278798,$130792.32
212752,$34452.00
258416,$66486.62
277524,$109703.52
207392,$64540.08
210740,$31445.28
260855,$48110.13
268375,$34452.00
182955,$123327.72
269418,$31320.00
268648,$31320.00
214664,$31445.28
263997,$92682.14
257039,$94502.88
176775,$42783.12
187171,$88157.71
261327,$94986.51
212524,$32531.04
256389,$113503.68
260625,$59654.16
233012,$92196.16
213836,$41760.00
254618,$98720.64
227326,$99075.60
215102,$68340.24
181963,$32134.32
224818,$162342.00
203973,$70323.84
248131,$57420.00
222142,$133130.88
257642,$108437.15
280785,$74875.68
282339,$70386.48
236792,$90316.44
280663,$99514.08
229431,$96904.08
194155,$98595.36
247129,$114318.00
206361,$103439.52
215192,$64102.64
241840,$33512.40
238943,$79224.69
211447,$36289.44
259284,$87511.73
250642,$96590.88
213965,$43959.71
254824,$116510.40
237574,$83053.93
258453,$69676.56
194252,$99242.64
193223,$57420.00
181398,$93229.20
187175,$77256.00
280182,$84480.48
188916,$86631.12
256686,$81505.08
253840,$99096.48
262150,$73915.20
207315,$73915.20
195929,$91078.56
254725,$109912.32
277004,$81682.56
217051,$80137.44
224018,$74875.68
227635,$71451.36
255311,$116510.40
267134,$36289.44
192031,$117431.21
184174,$72203.79
275552,$70386.48
269228,$31320.00
260836,$100130.04
262845,$42994.27
265307,$73539.36
185500,$65492.36
271644,$60844.32
216523,$34974.00
211019,$33032.16
276482,$89637.84
252704,$103961.52
274497,$130792.32
270282,$0.00
175101,$108842.22
211522,$36289.44
181753,$93750.94
175707,$46729.44
230652,$116614.80
265340,$61950.96
275376,$76838.40
206208,$88301.52
236551,$161820.00
224588,$87278.40
231548,$64707.12
281558,$180966.96
277029,$114213.60
176966,$65576.51
248247,$62368.56
215168,$54498.37
261114,$126198.72
231444,$60820.31
280200,$101497.68
210762,$39150.00
212836,$34452.00
276470,$89637.84
193546,$93730.32
177317,$127472.40
223424,$101497.68
198729,$102103.20
202840,$72257.85
252551,$106425.36
263041,$60405.84
177154,$56480.40
204616,$69906.24
248867,$101017.44
243316,$52408.80
241742,$88113.60
234156,$158696.61
246419,$111211.32
248964,$92602.80
241701,$68340.24
198152,$98699.76
230692,$84633.17
263110,$45956.88
226538,$72787.68
247277,$126177.84
253923,$98720.64
276671,$48880.08
243685,$86631.12
201679,$84626.64
227527,$97092.00
196617,$96152.40
203176,$56480.40
273804,$96361.20
194962,$91078.56
208976,$90118.08
247028,$114318.00
283677,$128599.92
256298,$94502.88
220425,$77360.40
274635,$114213.60
180091,$182879.83
284766,$102917.52
196923,$94377.60
203823,$64707.12
281514,$122523.84
279776,$91788.48
187264,$77256.00
209849,$66001.68
179578,$167191.38
190596,$68340.24
250492,$91078.56
204261,$97037.45
260703,$74583.36
202360,$73817.06
233101,$99634.40
178691,$92196.16
243876,$64707.12
276703,$54496.80
231313,$68747.14
282359,$70386.48
200296,$116510.40
231076,$82538.64
246035,$108262.80
240604,$94502.88
231597,$174243.60
216305,$100516.32
190269,$74165.76
247449,$127409.76
228841,$147183.12
176720,$70323.84
243117,$55332.00
218481,$56584.80
176963,$57649.68
235441,$80137.44
227100,$135072.72
228574,$41029.20
250152,$88426.80
197616,$103585.68
257227,$56282.56
215238,$94502.88
258852,$46312.62
195752,$94377.60
207164,$73915.20
241211,$95586.03
180287,$64707.12
240513,$77109.84
203502,$101108.01
203861,$52408.80
255456,$104525.28
253440,$102103.20
230209,$46729.44
279191,$89554.32
199176,$109787.04
203491,$98663.74
233611,$73560.24
251045,$98595.36
230719,$49485.60
201098,$59615.01
254916,$116510.40
233418,$111812.40
200554,$119538.00
187486,$90944.41
206933,$73915.20
257505,$88422.10
228038,$80325.36
269571,$31320.00
194016,$77423.04
189214,$31988.16
280500,$114213.60
258238,$66486.62
199579,$109282.79
191021,$99886.27
260405,$47999.99
265592,$41029.20
222309,$104546.16
251674,$91955.52
228204,$145032.48
274129,$35663.04
227583,$59925.60
238210,$114083.10
183921,$45548.23
210407,$52279.87
278204,$104024.16
181609,$126198.72
253706,$104233.48
233248,$118452.24
267860,$34452.00
274196,$47439.36
254391,$109639.84
236208,$138309.12
277805,$137870.64
215698,$63767.52
216941,$36226.80
231999,$57942.00
237933,$80697.47
270962,$31445.28
231213,$68747.14
282507,$117992.88
280094,$99200.88
267499,$36289.44
268193,$34452.00
182911,$134060.04
272210,$45017.28
207022,$50494.37
179551,$167191.38
192598,$137077.20
243194,$31320.00
174181,$55291.28
218575,$53598.96
233201,$92196.16
277503,$107197.92
195146,$101947.64
207546,$36790.56
223230,$78613.20
232594,$38857.68
191009,$234043.92
214763,$31925.52
192711,$140564.16
222154,$77360.40
228805,$43307.73
231272,$60820.31
203836,$52137.36
204688,$108972.72
219699,$67839.12
222091,$77360.40
268885,$34452.00
213549,$34452.00
187085,$88157.71
228931,$85503.60
214832,$32803.52
251629,$77423.04
219871,$92143.44
268604,$31320.00
265575,$38857.68
283845,$84480.48
218451,$58129.92
186578,$57649.68
258972,$120769.92
183764,$45548.23
182883,$116715.47
174755,$99681.12
238575,$45548.23
282667,$143048.88
226911,$107699.04
248353,$57420.00
205905,$97614.00
264168,$82350.72
277098,$86234.40
255852,$123024.96
260108,$143090.64
279526,$62535.60
175086,$102233.70
263770,$90201.60
184875,$84258.26
250863,$91955.52
260535,$70657.92
272159,$86484.96
226045,$89345.52
229424,$102233.70
223720,$130792.32
190414,$111979.44
238960,$92566.26
248125,$62368.56
221148,$134508.96
232504,$68340.24
189872,$67087.44
235012,$41029.20
248647,$91078.56
276860,$108179.28
281833,$62535.60
248439,$94377.60
283493,$40548.96
191439,$99597.60
270902,$31445.28
193461,$94411.27
217408,$82350.72
257192,$56334.24
209956,$73518.48
249090,$98509.23
257424,$88422.10
261476,$89909.28
211434,$36289.44
241903,$97655.76
259128,$59633.28
241309,$73539.36
174188,$52408.80
186576,$57649.68
179319,$92623.68
247335,$126177.84
274405,$63642.24
233866,$91558.80
215504,$88863.19
239313,$82423.80
200663,$119538.00
189035,$64707.12
237174,$76521.47
277727,$104587.92
187014,$29341.88
279539,$97405.20
209768,$66001.68
263944,$47435.18
234779,$79406.64
202448,$88422.10
187567,$38419.20
209201,$99347.04
243542,$52279.87
191281,$97238.16
219380,$63892.80
228899,$53431.92
284039,$87132.24
235812,$57420.00
284805,$82350.72
285043,$86589.36
243251,$52408.80
253505,$103564.80
209272,$55332.00
234374,$142067.52
274557,$84856.32
251667,$86297.04
236491,$104212.08
284388,$108993.60
213628,$47502.00
276297,$85190.40
239067,$78945.04
181532,$111332.16
196227,$86297.04
249649,$93510.30
272222,$45017.28
274260,$41029.20
227432,$106091.28
283549,$26141.76
205830,$90034.56
200761,$119538.00
212881,$31320.00
182246,$101518.56
178207,$68298.48
210019,$61950.96
253170,$115076.73
203605,$68277.60
227383,$82496.88
233895,$73888.32
260591,$29341.88
225054,$66022.56
185632,$79380.54
243527,$52408.80
191865,$113211.36
216079,$67274.84
191425,$99886.27
279492,$67003.92
281055,$69634.80
253983,$104504.40
246553,$108262.80
182678,$80801.87
237383,$82017.39
188474,$45748.08
175090,$103168.08
259209,$87511.73
276710,$54496.80
197739,$106743.52
257451,$92596.54
242013,$81505.08
272548,$63767.52
197169,$99410.20
282651,$114881.76
237164,$80466.30
267579,$21506.40
212214,$30046.32
279583,$119245.68
218463,$53598.96
174663,$85503.60
231575,$64707.12
206583,$106049.52
200664,$119538.00
221008,$73205.28
200060,$116510.40
263707,$84772.80
211648,$36289.44
211396,$36289.44
243943,$32867.73
210820,$28396.80
253924,$106383.60
210974,$31320.00
192991,$57420.00
182139,$76796.64
175220,$54145.76
225440,$56584.80
247909,$57420.00
246512,$102541.68
264460,$196606.08
219570,$85190.40
243600,$66314.88
211606,$36289.44
220820,$115236.72
276569,$87716.88
285114,$86589.36
179207,$62598.24
279766,$86652.00
182091,$80608.81
209729,$90118.08
263365,$111812.40
245616,$91976.40
177387,$97614.00
241816,$24936.20
265709,$35809.20
275424,$76838.40
196301,$101017.44
238736,$72699.69
274078,$82350.72
234311,$191760.35
213118,$31320.00
251873,$95943.60
234860,$52408.80
243555,$82538.64
270622,$31445.28
279696,$92059.92
198435,$103564.80
240441,$84188.16
270812,$31445.28
216389,$111979.44
254119,$106383.60
280039,$75731.76
185956,$82350.72
252894,$106383.60
186864,$190446.48
248352,$57420.00
280068,$89596.08
283587,$79719.84
226271,$59800.32
253373,$102082.32
184101,$79224.69
262113,$64540.08
191236,$107218.80
271043,$31445.28
199362,$96298.56
275752,$82288.08
260314,$55115.11
257979,$48014.60
208737,$53678.30
258864,$74165.76
186156,$77903.28
272053,$143090.64
282550,$100516.32
274769,$57795.84
233993,$92247.84
176232,$88818.56
214910,$55749.60
276420,$67839.12
207059,$46645.92
207158,$73915.20
206838,$64540.08
278160,$75648.24
205104,$53639.15
220280,$130792.32
262777,$36790.56
223286,$151672.32
227623,$71451.36
217318,$90118.08
178407,$89853.95
275578,$72307.44
253667,$103961.52
262608,$73915.20
220836,$88907.04
284416,$168271.92
204176,$90702.72
239450,$70928.61
275727,$70386.48
198016,$106780.32
198555,$102082.32
208287,$76942.80
229194,$93486.81
221021,$83666.16
175961,$271627.92
222223,$86234.40
199454,$103585.68
268823,$31320.00
207340,$73915.20
280973,$74875.68
230614,$107114.40
255245,$104525.28
221994,$81682.56
284251,$82350.72
216477,$34974.00
194672,$91078.56
215769,$67274.84
274681,$152110.80
255040,$116510.40
255003,$116510.40
192400,$127409.76
242878,$111624.48
218082,$79156.08
280723,$74040.48
246919,$111018.96
249321,$91078.56
240632,$56501.28
190714,$186228.72
250270,$111499.20
194197,$99242.64
183218,$132347.88
202767,$63182.88
208773,$57089.57
256378,$116614.80
232345,$69446.88
277907,$72850.32
225653,$82977.12
236598,$46458.00
178702,$92196.16
230603,$56853.63
192314,$123734.88
195674,$112003.71
197829,$103585.68
202679,$132838.56
284540,$71451.36
218159,$77047.20
266226,$39150.00
258665,$66856.19
272019,$74833.92
267115,$36289.44
186971,$52074.72
175668,$46729.44
225151,$136638.72
243774,$86631.12
178918,$126198.72
190264,$94502.88
208114,$95998.41
253339,$101518.56
216681,$34974.00
253041,$101163.60
270117,$41760.00
239262,$117303.84
201852,$94502.88
232214,$56396.88
209767,$66001.68
232541,$162592.56
267914,$34452.00
177279,$97488.72
205308,$61700.40
205700,$95074.47
272591,$63767.52
198426,$106743.52
231498,$60820.31
221214,$92790.72
233718,$55582.56
182303,$80466.30
270561,$31445.28
195023,$98723.77
233118,$99634.40
221700,$74875.68
267849,$31320.00
201981,$107639.53
218714,$70386.48
221689,$74875.68
234663,$74165.76
223258,$75731.76
210793,$39150.00
245768,$88301.52
200679,$119538.00
256191,$53850.04
216146,$67274.84
202830,$70323.84
229465,$114986.16
182924,$92330.61
182855,$116715.47
196705,$91955.52
177314,$138288.24
202247,$77986.02
281978,$70386.48
268283,$31320.00
262331,$38857.68
230184,$46729.44
208454,$64707.12
266894,$52617.60
266788,$33032.16
235621,$32176.08
264087,$79058.73
257324,$90509.32
284897,$84438.72
227076,$118577.52
234704,$74583.36
175468,$94440.24
255496,$117220.32
180528,$88677.36
186558,$230744.88
223763,$97050.24
230027,$49299.51
277305,$83666.16
180989,$0.00
268790,$31320.00
177794,$56396.88
200717,$123024.96
258502,$73560.24
211762,$36289.44
181584,$117345.60
206867,$61115.76
198362,$103961.52
243458,$41029.20
226659,$21047.04
196426,$95998.93
278885,$114213.60
275928,$82496.88
189590,$61115.76
244060,$33762.96
212598,$34452.00
236564,$149187.60
269700,$34452.00
259933,$86652.00
216374,$111979.44
255826,$116510.40
263712,$81725.36
220242,$120582.00
196525,$94224.13
224049,$66962.16
241648,$66920.40
182821,$116715.47
281557,$257387.76
237637,$81487.93
242670,$171654.48
220315,$130792.32
204411,$76399.92
278325,$74875.68
245213,$74165.76
278127,$106634.16
212516,$31320.00
250398,$96152.40
235270,$95818.32
181051,$34911.36
226092,$116197.20
212511,$31320.00
231335,$65576.51
190422,$97196.40
228249,$132671.52
274584,$82559.52
246551,$108262.80
230222,$49299.51
189331,$40752.54
213285,$30881.52
181007,$0.00
221347,$106634.16
267088,$36289.44
189580,$61115.76
265611,$52408.80
233390,$34911.36
256547,$66816.00
271176,$31445.28
269134,$34452.00
190576,$36080.64
254914,$109912.32
203767,$45956.88
263901,$118452.24
268750,$31320.00
272044,$83958.48
267642,$21506.40
284066,$33408.00
258754,$57942.00
258624,$104156.49
246857,$114318.00
196600,$125989.92
186704,$116280.72
267518,$35078.40
175513,$51869.84
275534,$72307.44
261484,$89909.28
211905,$21506.40
265712,$38857.68
255994,$61056.25
267859,$31320.00
247907,$62368.56
219351,$63892.80
233875,$66486.62
243532,$52279.87
257443,$75898.80
233480,$98344.80
194949,$98595.36
216977,$68340.24
236624,$40883.04
186649,$143090.64
270005,$33408.00
265284,$73518.48
226290,$59800.32
177075,$60820.31
216673,$34974.00
223869,$99514.08
252497,$106335.84
231361,$54601.20
218228,$64874.16
214502,$31445.28
191611,$108262.80
284941,$88740.00
262262,$56396.88
203023,$71825.11
175237,$72980.04
233474,$45956.88
193117,$62368.56
201266,$126235.52
203254,$73604.35
219476,$85190.40
250525,$91955.52
266670,$33032.16
272434,$63767.52
269947,$33408.00
199922,$116510.40
220170,$130792.32
230874,$94502.88
247383,$124966.80
183567,$114083.10
227128,$87132.24
180026,$142798.32
190344,$171654.48
253072,$106434.23
245388,$64707.12
249651,$91078.56
186340,$122455.20
208880,$75606.48
272480,$63767.52
206420,$45956.88
191240,$108262.80
243227,$52408.80
187579,$66920.40
269139,$34452.00
213586,$34452.00
194691,$86297.04
211575,$36289.44
204398,$121709.52
283164,$81828.72
181856,$102773.97
261974,$73915.20
211549,$36289.44
219771,$89637.84
176919,$65576.51
268195,$34452.00
282230,$70386.48
227661,$101581.20
282399,$96340.32
195865,$91955.52
204486,$100516.32
266115,$31445.28
200342,$113299.32
245007,$53850.04
269086,$31320.00
246909,$117431.21
222653,$89554.32
177492,$57829.77
273365,$34974.00
229018,$66252.24
254806,$116510.40
253258,$97217.28
174471,$156015.36
279902,$88405.92
229080,$90897.69
284692,$78383.52
194248,$91078.56
249688,$91955.52
192180,$116324.57
224721,$122523.84
209980,$114192.72
260340,$103084.56
193423,$57420.00
175092,$114986.16
264738,$55332.00
189148,$32867.73
271696,$50738.40
256157,$53850.04
222831,$86234.40
204210,$74583.36
206894,$64540.08
194319,$91955.52
276578,$87716.88
259115,$54100.08
177428,$32176.08
262894,$42994.27
197605,$103564.80
237040,$76521.47
279733,$92059.92
258842,$42783.12
183285,$101473.07
198164,$103847.20
194411,$91955.52
228157,$78383.52
183134,$95604.30
240061,$65492.36
216683,$34974.00
279793,$174243.60
183356,$136153.26
224882,$75836.16
276450,$89637.84
258991,$74165.76
189851,$122315.04
175292,$91308.24
268596,$34452.00
181575,$138309.12
241578,$29294.64
271781,$73464.71
247390,$120707.28
268603,$31320.00
248136,$62368.56
194677,$82329.84
214820,$34559.27
243706,$86631.12
216592,$34974.00
215000,$58150.80
235677,$34911.36
178715,$92196.16
210829,$31320.00
247037,$120544.68
248878,$91955.52
260658,$82538.64
227974,$93646.80
245942,$203517.36
251309,$96234.88
283961,$145930.32
222817,$129936.24
222261,$89554.32
245756,$59695.92
203804,$53850.04
230154,$48014.60
232841,$92196.16
196402,$111499.20
223887,$77088.96
276980,$130792.32
198091,$109787.04
274436,$145032.48
266526,$31320.00
270229,$41760.00
202181,$88422.10
248034,$62368.56
249629,$91078.56
206779,$73915.20
201706,$54329.76
176469,$94502.88
254712,$104525.28
266880,$52617.60
245120,$92196.16
224034,$66962.16
218658,$72307.44
174447,$43307.73
217007,$70115.04
216198,$70657.92
194903,$90858.54
214785,$31925.52
183795,$52259.66
198863,$112080.71
250510,$94411.27
249467,$91078.56
261389,$88301.52
216422,$102312.00
227531,$109411.20
282191,$70386.48
254691,$101163.60
181756,$86484.96
246946,$115178.52
200670,$129664.80
181716,$86484.96
281196,$69634.80
261448,$90744.48
284038,$93918.24
192087,$114318.00
244966,$50738.40
187107,$97655.76
225881,$101998.80
203643,$0.00
237295,$76521.47
252408,$91955.52
223114,$88405.92
192698,$129852.72
253101,$114638.77
235224,$172907.28
223697,$81682.56
194947,$94377.60
239778,$65492.36
197377,$93730.32
279507,$80408.88
189955,$62913.01
196605,$91955.52
186492,$112934.96
177140,$64707.12
189127,$31988.16
187045,$94502.88
183532,$116275.50
185390,$79496.87
279057,$101998.80
186500,$211135.95
280817,$74875.68
204099,$81891.36
281695,$66022.56
270943,$31445.28
224429,$59173.92
225465,$70386.48
271491,$55332.00
247431,$127409.76
277505,$94127.04
201517,$68653.44
195949,$109536.48
230657,$144740.16
201813,$83540.88
233199,$92196.16
225576,$70386.48
180479,$84209.04
245749,$74165.76
246016,$108262.80
256954,$80137.44
216659,$34974.00
258478,$71597.52
258086,$60820.31
233177,$92196.16
262821,$42994.27
252881,$109223.28
284873,$118326.96
278923,$120582.00
189745,$177876.72
181423,$94502.88
269986,$33408.00
195569,$91078.56
271540,$66001.68
271153,$31445.28
266395,$31320.00
243453,$43326.00
174969,$97496.29
268317,$34452.00
223089,$90598.32
217423,$84626.64
204114,$87511.73
250457,$85461.84
186588,$57649.68
246014,$111148.68
223632,$93834.72
177653,$56396.88
271678,$45936.00
208303,$76942.80
208183,$100516.32
224304,$69634.80
197189,$90858.54
176960,$68747.14
195850,$91078.56
212086,$34452.00
208917,$90201.60
232550,$48525.12
180190,$94502.88
188040,$73539.36
240601,$32176.08
223385,$84480.48
196151,$98723.77
239706,$84258.26
217182,$77548.32
209524,$73560.24
258999,$52137.36
186212,$49485.60
259744,$111979.44
267410,$36289.44
186206,$96486.48
227469,$90159.84
285200,$145032.48
282830,$73414.08
196168,$91078.56
216992,$196606.08
177776,$56396.88
217038,$171654.48
183020,$97252.33
265736,$52408.80
248446,$91955.52
190389,$70302.96
178986,$104316.48
189655,$31988.16
205615,$111979.44
217326,$63913.68
245848,$34911.36
274893,$77047.20
283077,$69530.40
219765,$89637.84
211594,$36289.44
224724,$122523.84
283370,$78613.20
184727,$80716.11
220450,$132400.08
196906,$91955.52
225918,$95045.76
265424,$78529.68
203384,$81703.44
227006,$89136.72
198987,$103585.68
274132,$58150.80
262273,$56396.88
282969,$129247.20
180555,$90702.72
276636,$54496.80
233962,$92247.84
246653,$116324.57
225508,$70386.48
259240,$87511.73
277642,$115236.72
186604,$61282.80
203303,$75583.25
217844,$84856.32
175790,$50584.67
186771,$37771.92
224373,$59173.92
275529,$76838.40
208430,$83855.65
190687,$99764.64
226934,$73038.24
211754,$36289.44
271273,$31445.28
227919,$108304.56
248563,$91078.56
223402,$84480.48
187496,$30672.72
240401,$115278.48
178020,$111979.44
268905,$34452.00
279442,$80408.88
240728,$76399.92
200165,$116510.40
262962,$59633.28
225276,$70386.48
191564,$108262.80
215650,$63767.52
202090,$56334.24
226646,$21047.04
280550,$120582.00
226008,$89345.52
270323,$42532.56
203051,$73604.35
223707,$114213.60
267947,$34452.00
257885,$63182.88
203602,$94502.88
271495,$41029.20
228886,$51448.32
188838,$82040.91
189351,$32867.73
177172,$64707.12
274487,$86860.80
268694,$31320.00
192085,$114318.00
255462,$113211.36
265119,$66001.68
229793,$77294.63
251591,$91078.56
191096,$106949.19
175776,$46729.44
187415,$96704.68
281320,$95275.44
269693,$31320.00
281309,$105068.16
185777,$142819.20
182290,$76521.47
246513,$108262.80
250046,$82329.84
237342,$68780.96
277380,$94127.04
189104,$40752.54
276635,$54496.80
243787,$86432.24
267542,$21506.40
199421,$101518.56
175672,$50584.67
242272,$96444.72
285011,$86547.60
211686,$36289.44
227401,$122523.84
269377,$34452.00
261583,$111979.44
214580,$31445.28
264905,$63182.88
208487,$63182.88
241736,$38857.68
193915,$73372.32
191351,$108262.80
258237,$68266.12
199812,$114318.00
214269,$31445.28
222992,$92059.92
278508,$130792.32
185657,$77256.00
260449,$70657.92
269159,$31320.00
189119,$32867.73
226077,$116197.20
176729,$70323.84
